filename,volume_ml,height_cm,brand,appearace,colorcap,colorbottle,condition,label,cap ,Unnamed: 10
WIN_20260416_14_49_57_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_14_50_10_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_50_29_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_50_48_Pro.jpg,190,15,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260416_14_51_14_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_51_20_Pro.jpg,1500,27,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_51_34_Pro.jpg,190,15,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_14_51_44_Pro.jpg,190,15,Royal,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260416_14_52_05_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260416_14_52_15_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,nolabel,withcap,
WIN_20260416_14_52_20_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,nolabel,nocap,
WIN_20260416_14_52_31_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_52_48_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_14_52_57_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_53_32_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260416_14_54_04_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_54_12_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_54_35_Pro.jpg,1000,25,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_14_54_45_Pro.jpg,190,15,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260416_14_55_33_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260416_14_55_39_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_14_56_27_Pro.jpg,190,15,Sprite,imperfect,green,transparent,imperfect,withlabel,nocap,
WIN_20260416_14_56_47_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_14_56_58_Pro.jpg,190,15,Sprite,imperfect,green,transparent,imperfect,withlabel,nocap,
WIN_20260416_14_57_09_Pro.jpg,190,15,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_14_57_33_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260416_14_57_53_Pro.jpg,1000,25,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_14_58_13_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260416_14_58_21_Pro.jpg,1000,25,Nature Spring,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260416_14_58_56_Pro.jpg,1000,25,Nature Spring,imperfect,white,transparent,perfect,nolabel,nocap,
WIN_20260416_14_59_10_Pro.jpg,1000,25,Nature Spring,imperfect,white,transparent,imperfect,nolabel,nocap,
WIN_20260416_14_59_46_Pro.jpg,1000,25,Nature Spring,perfect,white,transparent,perfect,nolabel,nocap,
WIN_20260416_14_59_57_Pro.jpg,1500,27,Sprite,perfect,green,transparent,perfect,nolabel,withcap,
WIN_20260416_15_01_12_Pro.jpg,230,16,C2,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_15_01_22_Pro.jpg,290,17,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_15_01_36_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_15_01_44_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_15_01_56_Pro.jpg,1000,25,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_15_02_08_Pro.jpg,290,17,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_15_02_21_Pro.jpg,1000,25,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_15_02_36_Pro.jpg,290,17,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260416_15_02_48_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260416_15_02_58_Pro.jpg,290,17,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_15_03_02_Pro.jpg,290,17,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_15_04_04_Pro.jpg,290,17,Sprite,perfect,green,transparent,perfect,withlabel,withcap,
WIN_20260416_15_04_43_Pro.jpg,190,15,Royal,perfect,green,transparent,imperfect,withlabel,withcap,
WIN_20260416_15_05_34_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,nolabel,nocap,
WIN_20260416_15_05_47_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,nolabel,nocap,
WIN_20260419_20_44_02_Pro.jpg,190,15,Sprite,perfect,green,transparent,perfect,nolabel,withcap,
WIN_20260419_20_45_03_Pro.jpg,1750,30,Coca-Cola,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_20_45_13_Pro.jpg,1750,30,Coca-Cola,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_20_45_23_Pro.jpg,1750,30,Coca-Cola,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_20_45_38_Pro.jpg,1750,30,Coca-Cola,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_20_45_49_Pro.jpg,1750,30,Coca-Cola,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_20_45_58_Pro.jpg,237,16,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_20_46_01_Pro.jpg,237,16,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_20_46_07_Pro.jpg,237,16,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_20_46_18_Pro.jpg,190,15,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_20_46_23_Pro.jpg,190,15,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_20_46_29_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_20_46_33_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_20_46_50_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_20_46_53_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_20_47_02_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260419_20_47_09_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260419_20_47_13_Pro.jpg,190,15,Coca-Cola,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260419_20_47_30_Pro.jpg,190,15,Royal,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_20_47_34_Pro.jpg,190,15,Royal,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_20_47_38_Pro.jpg,190,15,Royal,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_20_47_49_Pro.jpg,190,15,Royal,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260419_20_47_53_Pro.jpg,190,15,Royal,imperfect,red,transparent,imperfect,withlabel,nocap,
WIN_20260419_20_48_57_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_20_49_00_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_20_49_27_Pro.jpg,500,20,Wilkins,imperfect,blue,transparent,imperfect,nolabel,nocap,
WIN_20260419_20_49_32_Pro.jpg,500,20,Wilkins,imperfect,blue,transparent,imperfect,nolabel,nocap,
WIN_20260419_20_49_49_Pro.jpg,1500,27,Coca-Cola,imperfect,green,transparent,perfect,withlabel,nocap,
WIN_20260419_20_50_57_Pro.jpg,1500,27,Coca-Cola,imperfect,green,transparent,perfect,withlabel,nocap,
WIN_20260419_20_51_09_Pro.jpg,1500,27,Coca-Cola,imperfect,green,transparent,perfect,withlabel,nocap,
WIN_20260419_21_23_35_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_23_38_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_02_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_05_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_08_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_14_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_15_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_19_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_35_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_24_40_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_25_11_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260419_21_25_18_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260419_21_25_30_Pro.jpg,500,20,Nature Spring,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260419_21_25_40_Pro.jpg,500,20,Nature Spring,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260419_21_25_49_Pro.jpg,500,20,Nature Spring,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260419_21_25_51_Pro.jpg,500,20,Nature Spring,imperfect,white,transparent,imperfect,withlabel,nocap,
WIN_20260419_21_26_02_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260419_21_26_52_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260419_21_26_57_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,imperfect,withlabel,withcap,
WIN_20260419_21_27_11_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_27_20_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_27_27_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_27_32_Pro.jpg,500,20,Nature Spring,perfect,white,transparent,perfect,withlabel,withcap,
WIN_20260419_21_34_45_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_34_46_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_34_49_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_34_52_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_34_59_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_35_02_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_35_07_Pro.jpg,1750,30,Royal,perfect,yellow,transparent,perfect,withlabel,withcap,
WIN_20260419_21_35_16_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_19_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_23_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_30_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_36_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_38_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_41_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,withlabel,nocap,
WIN_20260419_21_35_53_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,nolabel,nocap,
WIN_20260419_21_35_57_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,nolabel,nocap,
WIN_20260419_21_35_59_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,nolabel,nocap,
WIN_20260419_21_36_09_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,nolabel,nocap,
WIN_20260419_21_36_13_Pro.jpg,1750,30,Royal,imperfect,yellow,transparent,perfect,nolabel,nocap,
WIN_20260419_21_37_04_Pro.jpg,290,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_37_12_Pro.jpg,290,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_37_17_Pro.jpg,290,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_37_24_Pro.jpg,290,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_37_36_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_37_40_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_37_47_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_37_53_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_37_59_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_38_04_Pro.jpg,290,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_38_10_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,withlabel,nocap,
WIN_20260419_21_38_20_Pro.jpg,297,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_38_24_Pro.jpg,297,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_38_32_Pro.jpg,297,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_38_36_Pro.jpg,297,17,Royal,perfect,blue,transparent,perfect,withlabel,withcap,
WIN_20260419_21_39_18_Pro.jpg,297,17,Royal,perfect,blue,transparent,perfect,nolabel,withcap,
WIN_20260419_21_39_27_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,nolabel,nocap,
WIN_20260419_21_39_35_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,nolabel,nocap,
WIN_20260419_21_39_44_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,nolabel,nocap,
WIN_20260419_21_39_47_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,nolabel,nocap,
WIN_20260419_21_39_53_Pro.jpg,297,17,Royal,imperfect,blue,transparent,perfect,nolabel,nocap,
WIN_20260419_21_39_53_Pro.jpg,200,15,Juicy Lemon,perfect,white,green,perfect,withlabel,withcap,
WIN_20260419_21_40_10_Pro.jpg,200,15,Juicy Lemon,perfect,white,green,perfect,withlabel,withcap,
WIN_20260419_21_40_15_Pro.jpg,200,15,Juicy Lemon,perfect,white,green,perfect,withlabel,withcap,
WIN_20260419_21_40_19_Pro.jpg,200,15,Juicy Lemon,perfect,white,green,perfect,withlabel,withcap,
WIN_20260419_21_40_24_Pro.jpg,200,15,Juicy Lemon,perfect,white,green,perfect,withlabel,withcap,
WIN_20260419_21_41_21_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_41_26_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_41_31_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_41_39_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_41_45_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_41_49_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,withlabel,nocap,
WIN_20260419_21_42_07_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,nolabel,nocap,
WIN_20260419_21_42_12_Pro.jpg,200,15,Juicy Lemon,imperfect,white,green,perfect,nolabel,nocap,
WIN_20260419_21_42_30_Pro.jpg,190,15,Royal,perfect,blue,white,imperfect,withlabel,withcap,
WIN_20260419_21_42_37_Pro.jpg,190,15,Royal,perfect,blue,white,imperfect,withlabel,withcap,
WIN_20260419_21_42_37_Pro.jpg,190,15,Royal,perfect,blue,white,imperfect,withlabel,withcap,
WIN_20260419_21_42_41_Pro.jpg,190,15,Royal,perfect,blue,white,imperfect,withlabel,withcap,
WIN_20260419_21_42_46_Pro.jpg,190,15,Royal,perfect,blue,white,imperfect,withlabel,withcap,
WIN_20260419_21_42_53_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_42_59_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_43_03_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_43_11_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_43_15_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_43_21_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_43_26_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,withlabel,nocap,
WIN_20260419_21_44_06_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_44_10_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_44_15_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_44_21_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_44_25_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_44_31_Pro.jpg,190,15,Royal,imperfect,blue,white,imperfect,nolabel,nocap,
WIN_20260419_21_45_01_Pro.jpg,190,15,Sprite,perfect,green,white,imperfect,withlabel,withcap,
WIN_20260419_21_45_06_Pro.jpg,190,15,Sprite,perfect,green,white,imperfect,withlabel,withcap,
WIN_20260419_21_45_11_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_15_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_24_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_28_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_34_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_38_Pro.jpg,190,15,Sprite,perfect,green,white,perfect,withlabel,withcap,
WIN_20260419_21_45_48_Pro.jpg,190,15,Sprite,imperfect,green,white,perfect,withlabel,nocap,
WIN_20260419_21_45_51_Pro.jpg,190,15,Sprite,imperfect,green,white,perfect,withlabel,nocap,
WIN_20260419_21_45_51_Pro.jpg,190,15,Sprite,imperfect,green,white,perfect,withlabel,nocap,
WIN_20260419_21_45_55_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_45_59_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_46_04_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_46_08_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_46_13_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_46_17_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,withlabel,nocap,
WIN_20260419_21_46_33_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,nolabel,nocap,
WIN_20260419_21_46_40_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,nolabel,nocap,
WIN_20260419_21_46_45_Pro.jpg,190,15,Sprite,imperfect,green,white,imperfect,nolabel,nocap,
WIN_20260419_21_46_57_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_03_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_09_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_17_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_25_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_32_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_38_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_44_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_47_59_Pro.jpg,500,20,Coca-Cola,perfect,red,transparent,perfect,withlabel,withcap,
WIN_20260419_21_48_09_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_13_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_22_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_29_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_33_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_38_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_44_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_49_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_54_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_48_58_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,perfect,withlabel,nocap,
WIN_20260419_21_49_07_Pro.jpg,500,20,Coca-Cola,imperfect,red,transparent,imperfect,withlabel,nocap,
